0.00	 1.00	 5.73	 5.73	-10.00	 8791.89	-14.81	 1.00	 45.09	 35.20	 8792.79	-0.64	 1.00	 44.93	 35.35	 8795.24	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-6.47	 1.00	 45.04	 35.18	 8797.70	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.53
0.00	 1.00	 5.73	 5.73	-10.00	 8798.82	-12.30	 1.00	 45.05	 35.31	 8800.15	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-18.13	 1.00	 45.08	 35.30	 8802.61	-3.96	 1.00	 44.93	 35.17	 8805.06	0.00	 39.28	 29.53
0.00	 1.00	 5.73	 5.73	-10.00	 8805.75	-9.79	 1.00	 44.91	 35.17	 8807.52	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-15.62	 1.00	 44.95	 35.33	 8809.97	-1.45	 1.00	 45.01	 35.27	 8812.42	0.00	 39.26	 29.53
0.00	 1.00	 5.73	 5.73	-10.00	 8812.67	-7.28	 1.00	 45.06	 35.19	 8814.88	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-13.11	 1.00	 44.96	 35.28	 8817.33	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.53
0.00	 1.00	 5.73	 5.73	-10.00	 8819.60	-18.94	 1.00	 45.08	 35.28	 8819.79	-4.77	 1.00	 44.91	 35.32	 8822.24	0.00	 39.28	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-10.60	 1.00	 44.95	 35.32	 8824.70	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 8826.53	-16.43	 1.00	 44.98	 35.33	 8827.15	-2.25	 1.00	 45.04	 35.28	 8829.60	0.00	 39.26	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-8.08	 1.00	 44.93	 35.18	 8832.06	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 8833.46	-13.91	 1.00	 44.93	 35.18	 8834.51	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-19.74	 1.00	 44.93	 35.21	 8836.97	-5.57	 1.00	 45.04	 35.28	 8839.42	0.00	 39.27	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 8840.39	-11.40	 1.00	 44.91	 35.18	 8841.88	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.53
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-17.23	 1.00	 45.08	 35.28	 8844.33	-3.06	 1.00	 44.95	 35.22	 8846.78	0.00	 39.27	 29.53
0.00	 1.00	 5.73	 5.73	-10.00	 8847.32	-8.89	 1.00	 45.04	 35.21	 8849.24	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.28	 29.55
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-14.72	 1.00	 45.01	 35.35	 8851.69	-0.55	 1.00	 45.06	 35.21	 8854.15	0.00	 39.26	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 8854.24	-6.38	 1.00	 45.00	 35.29	 8856.60	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.27	 29.54
0.00	 1.00	 5.73	 5.73	NaN	 NaN	-12.21	 1.00	 45.06	 35.20	 8859.06	NaN	 NaN	 NaN	 NaN	 NaN	0.00	 39.26	 29.54
0.00	 1.00	 5.73	 5.73	-10.00	 8861.17	-18.04	 1.00	 44.91	 35.18	 8861.51	-3.87	 1.00	 45.00	 35.28	 8863.97	0.00	 39.27	 29.53
